153364,153492,153615,153855,154129,154342,154431,154536,154699,153676,153825,153968,154076,154174,154285,154390,154471,154594,154146,154205,154276,154311,154379,154267
154742,154957,154625,155070,155720,154856
162551,163537,163770
163885,164086,164329,164708,164971,165488,165904,164142,164504,164849,165107,165521,165674,165832
166114,166189,166682
167072,168036,167309,168289,167212,167447,168166
167975,168133,168095,168097
162358,162920,162976,163091
162397,162752,162696
163231,163357,163374,163380
163282,163424,163500
162870,163158,163088,163132,163082
162967,163203,163419,163580,163472
163558,163669,163717
156673,156987,156404,155922
150798,151405,149329
147647,149126,148356
166349,166582,166444
166313,166361,166569,166730,167063
166305,166362,166148,167305,167166,166864,166616
125795,128796,124825,125932,125364
124165,124826,125278
108652,112605,112170
107219,112602,111785
97333,102687,100946
95121,97828,97557,97607
95170,99241,99586
95188,100280,101323
104408,106192,105536,106063
104988,105715,104755,104792
83113,87354,71379,69622,67537,65818,64486,62769,61557,60443,59433,59198,59404,60827,84000,74462,70434,68299,66542,65068,63579,62139,61029,59937,60246,70779,68930,67183,65634,64406,62790,61629,60588,59639,59265,67181,65835,64739,63377,62177,61236,60336,59629,65828,64873,63753,62545,61696,60871,65731,64898,63978,62868,61982,64887,64099,63073,64147
58209,60094,56507,55330,54244,53311,52366,51956,51400,59386,58456,57070,55919,54816,53864,52944,59326,59043,57741,56484,55339,54268,59499,59661,58580,57045,55819,60114,59623,59694,59342,57654,61258,60541,59900,59703,59663,62211,61511,60838,60191,63201,62361,61734,61074,64145,63279,62494,61877,63325,62573,63338
49730,52854,50026,50133,50722,51606,52424,53062,53620,53984,54485,55186,55979,56822,57795,58980,50820,50579,50994,51895,52707,53388,54187,54737,54908,55284,55832,56424,57098,57908,50920,53770,54450,55216,55754,55704,55895,56277,56755,57320,57987,51745,51443,55256,55892,56527,56446,56346,56579,56984,57445,58012,53261,52258,56136,56820,57732,56784,56740,57063,54620,53615,56145,55054,57548,56490,57566
58773,59020,60397,59129,59015
94319,97535,98195,103322
97331,102991,100857,105335
104278,105149,108472
111413,112031,112405,112603,112749,112872,112952,112976,112623,112794,112965,113081,113140
112953,117138,113884
130027,130836,133205,134783,135972,136924,138092,138525,139945,140852,133279,134794,139185,141020,140596
140251,142354,141871,143061
141720,146868,142878
151943,153238,153108
153640,153887,153546,154056,154059,154067,154117,154321,154369,154378,154279
156392,156708,157156,157618
165439,166775,166171
51281,52080,53361,52321,54718,53710,52720,56334,55214,54165,58370,56853,55688,59651,58731,57271,58781
104022,106080,106386,107878,106623
128600,131471,133433
154507,154803,154863,154732
154693,155718,157706
167905,167953,167937
160801,161672,161630
162584,162945,162970
162933,163212,163211
162736,163007,162925,162916
157887,158438,158247
156213,156772,157276
146685,150277,147222,147236,148182,147902,148818,148468,149372
146387,147195,146759,146522,147173,146922,147655
166024,166321,166267
135206,137564,137167
95199,97249,96306
93827,94750,94293
94187,95354,94454
50512,50990,52101,52982,51179,52594,54871,51780
58601,59086,59094,59401
76330,78596,77796,80916,88897,93970
77585,81049,79773,80920,84527,84382,87550,91094,91322,93826,96921,95200,96635
84475,87631,87811,95458,98560
86945,89581,92165,95544,89921,94071,97336,100527,92845,96654,100052,102187,103630,99082,100537
112927,113080,113131,113403,113612,113864
113078,113136,113946,113154,113269,113407,114690,113496,113721
140008,141071,141446,142428
166298,166696,166558
162612,162937,162942
162288,162918,162724,162757
130464,136005,131507
94149,94384,94463
130048,132921,134184
153839,154172,154212
153407,154568,157521
167651,167810,167949
159278,160147,160074,160012
161578,162177,162191
162359,162578,162624
160282,160649,161057,160705
157546,157929,158117
147618,151967,148510,149859,149284,149054,149728
147241,147722,148563
166052,167498,167223
165474,165930,165897,165943
165591,165873,165814
94297,94581,94710
93020,93955,94458,94259,94494,94526,94718,94647,94584,94611,94780,94768
50213,51410,51233,52879,51494,51314,52352,51710,51323,52844,52328,53872,53402,55315,54180,56692,55777,59073,57666
54431,55427,55362
57947,58494,58696
66154,71564,75074
74792,76565,76624,78124,78580,81785,85481,85908,89754,92117,90307,91922
111819,112651,112958,113298,113275,113488,113628,113746,113846,114014,114092,114351
131684,133422,135238
136301,139883,140915
154125,154214,154208
167598,167814,168048
167835,167978,168002,168465
162066,162371,162414
149707,153200,151159,151919,152686
148791,150139,148997,150672,150386,150130,151525,151134,150858,152279,151765
146704,147321,146959
131262,131883,133153,132284,134072,133214,135196,134251,136390
129320,130476,131435,130695,132454,131730,131089,133496,132775,132379
94360,98298,96930
94405,95778,94919
51707,52586,53993,52907,55458,54357,56678,55753,56843,57780,59257,61114,62287
65694,71719,70778,75093,73403,77739,84004,82620,86574,88607,87288,88836
113483,117489,113617,114384,113949,113861,113898
134338,136454,135266
153092,153685,153717,153189,153490
165692,166076,166135
158128,158795,158784,158823
161269,161845,161864
151220,155209,152162,153289,154086
164729,165330,165309
164966,165306,165375
134618,136755,135947,137808
92481,94488,94550
94183,94629,94246,94887
71070,71361,71485
59569,59749,60430,61283,62015,62657
51492,51839,53224,52270,54639,53624,56045,55004,57192,56383,58998,58995,59875
56941,57263,57170,57518,58318
57062,57520,57221,57596,57854,57317,58226,59701,62844,60038,65412,71267,76944,74359,78071,80503,81462,78840
57109,57765,59066,69398,80116,83149
57323,57564,60953,58816,62570,67267,62772,69997,73243,78194,75972,79309,82509,85410,82914,84722,85916
108302,109446,110565,110410
134125,134925,136848,135366,135627,135351,136537,136610,137266,138715,140533
153861,154033,154171,154209
165359,165924,166425
159915,160770,160606
153937,158304,154253,155418
153084,156891,153967,155119,154798,155777,155406
164669,165061,164993
94529,94691,94656
94334,94671,94616
59353,59846,60651,61457,62141,62726
54658,56080,54962,56128,55171
113060,113582,113745,113953,114173,114435,114741,114956
113880,116336,115430,118786,115477
138429,140097,139785,140845,139937,141047,141528,141551
153148,153284,153212,153565,153473,153734,153599
153042,153228,154053,156047,154919,153464,153758,153502,153504,153657,153673
165010,165412,166011
156463,157779,157599,157477
156916,157494,157583
159361,160215,160170
154282,158567,155360
152707,152826,154149,153570,154516
146344,146698,146347,146813,146718,147227,148166
164383,164677,164820
139881,142651,142060
138428,140168,140466
88164,90260,90374
93791,94101,94333
94123,95910,98212
